ip,platform,browser,os,city,region,country,time,date,query,found,id,title,description,doc_date,url
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,russia,1386,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,russia,1386,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,russia,1386,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575648599806922752,#UkraineRussiaWar #Ukraine #Russia ⚽️ UEFA,"#UkraineRussiaWar #Ukraine #Russia

⚽️ UEFA will not allow clubs from #Crimea to participate in the championship of Russia

The Union of European Football Associations stressed that they would not lift the ban on the integration of Crimean clubs, adopted back in 2014 https://t.co/i5RJI3IoMB",Fri Sep 30 00:47:54 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575751722017779713,war stop? ☹️ #Ukraine #UkraineRussiaWar,When will this war stop? ☹️ #Ukraine #UkraineRussiaWar https://t.co/KEeh4JCNPi,Fri Sep 30 07:37:41 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will loose,1257,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575648599806922752,#UkraineRussiaWar #Ukraine #Russia ⚽️ UEFA,"#UkraineRussiaWar #Ukraine #Russia

⚽️ UEFA will not allow clubs from #Crimea to participate in the championship of Russia

The Union of European Football Associations stressed that they would not lift the ban on the integration of Crimean clubs, adopted back in 2014 https://t.co/i5RJI3IoMB",Fri Sep 30 00:47:54 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575751722017779713,war stop? ☹️ #Ukraine #UkraineRussiaWar,When will this war stop? ☹️ #Ukraine #UkraineRussiaWar https://t.co/KEeh4JCNPi,Fri Sep 30 07:37:41 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,restart the war,0,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575648599806922752,#UkraineRussiaWar #Ukraine #Russia ⚽️ UEFA,"#UkraineRussiaWar #Ukraine #Russia

⚽️ UEFA will not allow clubs from #Crimea to participate in the championship of Russia

The Union of European Football Associations stressed that they would not lift the ban on the integration of Crimean clubs, adopted back in 2014 https://t.co/i5RJI3IoMB",Fri Sep 30 00:47:54 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575751722017779713,war stop? ☹️ #Ukraine #UkraineRussiaWar,When will this war stop? ☹️ #Ukraine #UkraineRussiaWar https://t.co/KEeh4JCNPi,Fri Sep 30 07:37:41 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,war,438,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575648599806922752,#UkraineRussiaWar #Ukraine #Russia ⚽️ UEFA,"#UkraineRussiaWar #Ukraine #Russia

⚽️ UEFA will not allow clubs from #Crimea to participate in the championship of Russia

The Union of European Football Associations stressed that they would not lift the ban on the integration of Crimean clubs, adopted back in 2014 https://t.co/i5RJI3IoMB",Fri Sep 30 00:47:54 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575751722017779713,war stop? ☹️ #Ukraine #UkraineRussiaWar,When will this war stop? ☹️ #Ukraine #UkraineRussiaWar https://t.co/KEeh4JCNPi,Fri Sep 30 07:37:41 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine invasion,1274,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575648599806922752,#UkraineRussiaWar #Ukraine #Russia ⚽️ UEFA,"#UkraineRussiaWar #Ukraine #Russia

⚽️ UEFA will not allow clubs from #Crimea to participate in the championship of Russia

The Union of European Football Associations stressed that they would not lift the ban on the integration of Crimean clubs, adopted back in 2014 https://t.co/i5RJI3IoMB",Fri Sep 30 00:47:54 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575751722017779713,war stop? ☹️ #Ukraine #UkraineRussiaWar,When will this war stop? ☹️ #Ukraine #UkraineRussiaWar https://t.co/KEeh4JCNPi,Fri Sep 30 07:37:41 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575743364573450240,#219dayofwar ⚡Map war Ukraine Institute,"#219dayofwar

⚡Map of the war in Ukraine by the Institute for the Study of War (@TheStudyofWar)⚡

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine️ #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/PTRvlsB3Mz",Fri Sep 30 07:04:28 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575823896867180544,#OnePiece Oda foreshadowed Russian invasion,"#OnePiece
Oda foreshadowed how the Russian invasion of Ukraine would go
#UkraineRussiaWar #NAFO https://t.co/kb67VpXnm9",Fri Sep 30 12:24:29 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575204403170377729,"""NATO: Finland fight war Russia","""NATO: How Finland will fight in a war with Russia after Ukraine invasion.
#Finland accepted into #NATO
#Russia #Ukraine #Putin #Russian #Russie #Ukrainian #UkraineRussiaWar #Russland #Kharkiv #Zelensky #UkraineWar #Kherson #RussianMobilization #USA
https://t.co/vBtrF8GcEL
""",Wed Sep 28 19:22:50 +0000 2022,https://t.co/TM0TMGbdjF
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,ukraine will attack back,1370,1575450424961818624,Putin's Finest. 🇷🇺🗑️ #RussiaIsLosing #NAFO,"Putin's Finest. 🇷🇺🗑️

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/UcmBrc8S7i",Thu Sep 29 11:40:26 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,trump and north korea,31,1575341804781723648,need bring back support Ukraine.,"We need to bring these back in support for Ukraine. 
#SlavaUkraini #UkraineRussiaWar
#heymoscowupyourstshirt #russiaisateroriststate #ruzziaphobic https://t.co/k8zoc19X9Q",Thu Sep 29 04:28:49 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,trump and north korea,31,1575617331145101312,#US #Nato #hypocrisy #USA empire,"#US #Nato #hypocrisy and #USA empire of lies has no limits...
 they will use this falseflag attack as a means for declaring war (send their troops to #ukraine) on #Russia after #putin speech tomorrow 
#NordStream2 #Nordstream1 #UkraineRussiaWar 
#sanktionengegenusa #Germany https://t.co/k6BVWREVV9",Thu Sep 29 22:43:39 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,trump and north korea,31,1575834582275878912,Details sketchy think Putin annexed,"Details are sketchy but I think Putin just annexed South Korea...

#UkraineRussiaWar 
#OSINT
#Fellas #NAFO https://t.co/njgRD26O0D",Fri Sep 30 13:06:56 +0000 2022,
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,trump and north korea,31,1575388580389822464,"300,000 people fled Ukraine last","@KyivPost 300,000 more people fled Ukraine in the last week for other countries. This trumps any Russian losses. Ukraine and @Zelenskyyua will always unequivocally be losers
#UkraineWar #UkraineRussiaWar #usa https://t.co/pBmK7m3wkK",Thu Sep 29 07:34:41 +0000 2022,https://t.co/9V7VokEQNB
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,trump and north korea,31,1575903030490562560,🇺🇦Not Russia #RussiaIsLosing #NAFO #Fellas,"🇺🇦Not Russia

#RussiaIsLosing  #NAFO #Fellas
#UkraineRussiaWar #Anonymous #FckPutin #StandWithUkraine #PutinIsaWarCriminal 
#RussianArmy #RussianInvasion #UkraineUnderAttaсk 
#РоссияСмотри #RussiaIsATerroristState #CancelRussia https://t.co/YyTzJm68CB",Fri Sep 30 17:38:55 +0000 2022,https://t.co/74dPyn9F9a
84.89.157.16,Mac OS,Safari,Macintosh,,,,19:01:12,2023-11-30,trump and north korea,31,1575520337369890818,⭕️ #UkraineRussiaWar l: #Putin otheroption,⭕️ #UkraineRussiaWar l: #Putin has no otheroption but to attack against #Ukraine from #Belarus territory. Unconfirmed INFO talk about the transportation of 20000 soldiers (draftees) in Belarus.,Thu Sep 29 16:18:14 +0000 2022,
